x,y,z,x2,y2,z2,altezza
-0.16,1.18,-0.15,0.11,1.16,-0.16,1.59
-0.17,1.19,-0.15,0.11,1.16,-0.16,1.59
-0.17,1.20,-0.16,0.11,1.15,-0.17,1.59
-0.19,1.07,-0.17,0.15,1.04,-0.18,1.59
-0.22,1.01,-0.16,0.15,1.02,-0.19,1.59
-0.27,1.05,-0.19,0.23,0.98,-0.21,1.59
-0.17,1.04,-0.18,0.16,1.00,-0.18,1.58
-0.13,1.08,-0.18,0.27,1.07,-0.23,1.58
-0.16,1.17,-0.22,0.28,1.19,-0.25,1.59
-0.26,1.20,-0.23,0.32,1.23,-0.25,1.59
-0.03,1.10,-0.19,-0.07,1.25,-0.20,1.59
-0.05,1.13,-0.21,-0.03,1.28,-0.17,1.59
-0.74,1.35,0.11,0.78,1.32,0.13,1.59
-0.53,1.34,-0.18,0.61,1.34,-0.16,1.58
-0.52,1.08,-0.17,0.50,1.11,-0.17,1.58
-0.29,0.81,-0.01,0.28,0.80,0.02,1.58
-0.27,0.82,-0.05,0.24,0.82,-0.05,1.58
-0.22,0.82,-0.06,0.17,0.84,-0.09,1.58
-0.23,0.81,-0.04,0.16,1.23,-0.32,1.57
-0.22,0.83,-0.06,0.16,1.18,-0.33,1.56
-0.22,0.87,-0.10,0.14,0.84,-0.16,1.57
-0.21,1.26,-0.27,0.18,0.83,-0.11,1.57
-0.21,0.74,-0.02,0.20,0.83,-0.10,1.56
-0.20,0.77,-0.06,0.20,0.80,-0.09,1.55
-0.19,0.77,-0.03,0.21,0.79,-0.08,1.55
-0.20,0.77,-0.02,0.20,0.79,-0.08,1.56
-0.20,0.77,-0.01,0.18,0.79,-0.08,1.55
-0.18,0.75,0.01,0.16,0.77,-0.04,1.55
-0.15,0.76,0.00,0.11,0.77,-0.04,1.56
-0.19,0.76,-0.01,0.18,0.78,-0.06,1.56
-0.26,0.77,0.00,0.22,0.81,-0.07,1.56
-0.30,0.84,-0.07,0.25,0.87,-0.12,1.56
-0.24,0.89,-0.11,0.28,0.91,-0.17,1.56
-0.26,0.93,-0.13,0.27,0.95,-0.18,1.56
-0.33,0.93,-0.14,0.23,0.91,-0.15,1.56
-0.44,1.26,-0.25,0.37,1.29,-0.30,1.56
-0.47,0.81,0.03,0.43,0.81,-0.01,1.56
-0.39,0.92,-0.16,0.42,0.95,-0.21,1.56
-0.39,0.81,-0.02,0.34,0.82,-0.10,1.56
-0.41,1.09,-0.28,0.33,1.13,-0.35,1.56
-0.23,1.04,-0.32,0.18,1.05,-0.36,1.55
-0.34,0.78,-0.02,0.31,0.79,-0.06,1.57
