x,y,z,x2,y2,z2,altezza
-0.25,1.54,-0.12,-0.01,1.04,-0.59,1.55
-0.25,1.55,-0.12,0.00,1.16,-0.60,1.56
-0.28,1.57,-0.25,0.13,1.54,-0.36,1.55
-0.28,1.54,-0.29,0.11,1.54,-0.22,1.49
-0.28,1.51,-0.34,0.08,1.52,-0.25,1.43
-0.26,1.50,-0.34,0.10,1.51,-0.29,1.43
-0.21,1.47,-0.35,0.15,1.49,-0.36,1.40
-0.22,1.50,-0.35,0.14,1.50,-0.36,1.43
-0.27,1.57,-0.28,0.09,1.55,-0.24,1.55
-0.29,1.56,-0.23,0.09,1.56,-0.23,1.58
-0.26,1.32,-0.64,0.13,1.31,-0.68,1.58
-0.66,1.33,-0.72,0.57,1.30,-0.66,1.60
-0.40,1.01,-0.63,0.28,0.98,-0.62,1.59
-0.11,0.83,-0.50,0.05,0.83,-0.54,1.58
-0.11,0.83,-0.47,0.07,0.87,-0.55,1.57
-0.11,0.88,-0.49,0.07,0.87,-0.54,1.57
-0.10,0.92,-0.50,0.09,0.92,-0.57,1.58
-0.12,0.97,-0.50,0.13,1.00,-0.61,1.59
-0.15,1.00,-0.52,0.15,1.32,-0.64,1.59
-0.14,1.02,-0.56,0.14,0.91,-0.60,1.59
-0.16,1.16,-0.69,0.13,1.06,-0.59,1.58
-0.23,0.93,-0.75,0.14,1.20,-0.57,1.59
-0.23,1.50,-0.40,0.15,1.55,-0.35,1.58
-0.18,1.56,-0.32,0.14,1.56,-0.29,1.57
-0.17,1.55,-0.31,0.16,1.56,-0.29,1.57
-0.15,1.56,-0.32,0.20,1.54,-0.28,1.57
-0.13,1.56,-0.30,0.22,1.55,-0.29,1.58
-0.12,1.54,-0.31,0.25,1.53,-0.27,1.59
-0.13,1.52,-0.29,0.25,1.52,-0.27,1.58
-0.14,1.52,-0.28,0.25,1.52,-0.27,1.57
-0.14,1.52,-0.28,0.25,1.51,-0.28,1.57
-0.11,1.51,-0.28,0.25,1.51,-0.29,1.56
-0.12,1.51,-0.27,0.20,1.49,-0.27,1.55
-0.25,1.49,-0.39,0.21,1.52,-0.43,1.57
-0.44,1.41,-0.74,0.30,1.50,-0.69,1.57
-0.55,0.89,-0.67,0.45,0.95,-0.67,1.56
-0.35,0.74,-0.51,0.16,0.76,-0.57,1.56
-0.21,0.81,-0.58,0.00,0.78,-0.58,1.57
-0.16,1.17,-0.70,0.05,1.19,-0.74,1.57
-0.13,1.29,-0.72,0.09,1.32,-0.74,1.58
-0.13,0.83,-0.62,0.12,0.83,-0.66,1.58
-0.15,0.80,-0.56,0.10,0.79,-0.57,1.58
-0.14,0.84,-0.59,0.11,0.83,-0.60,1.57
-0.12,0.95,-0.60,0.13,0.94,-0.62,1.59
-0.12,1.00,-0.59,0.12,1.02,-0.61,1.62
-0.14,1.09,-0.63,0.13,1.11,-0.66,1.59
-0.17,1.08,-0.67,0.18,1.54,-0.44,1.58
-0.17,1.08,-0.70,0.17,1.56,-0.38,1.58
-0.25,1.17,-0.80,0.17,1.56,-0.37,1.59
-0.52,1.20,-0.74,0.17,1.54,-0.43,1.59
-0.24,0.93,-0.60,0.17,1.32,-0.70,1.59
-0.17,0.99,-0.63,0.16,1.18,-0.77,1.58
-0.15,1.00,-0.62,0.34,1.44,-0.87,1.59
-0.08,1.00,-0.64,0.61,1.68,-0.82,1.61
-0.09,1.01,-0.65,0.34,1.10,-0.77,1.60
-0.13,1.05,-0.66,0.09,1.02,-0.72,1.58
-0.14,1.12,-0.68,0.05,1.12,-0.73,1.58
-0.18,1.27,-0.71,0.08,1.29,-0.74,1.58
-0.18,0.92,-0.74,0.15,0.89,-0.72,1.59
-0.21,0.96,-0.69,0.16,0.99,-0.71,1.59
-0.35,1.25,-0.87,0.29,1.26,-0.85,1.59
-0.51,1.15,-0.75,0.44,1.16,-0.75,1.59
-0.21,1.03,-0.86,0.12,0.99,-0.86,1.57
-0.12,0.74,-0.52,0.04,0.75,-0.52,1.58
-0.11,0.81,-0.58,0.06,0.80,-0.59,1.58
-0.22,1.08,-0.82,0.10,0.88,-0.65,1.58
-0.33,1.35,-0.92,0.15,0.91,-0.63,1.59
-0.56,1.70,-0.89,0.18,0.92,-0.57,1.61
-0.35,1.05,-0.75,0.17,1.06,-0.67,1.60
-0.08,0.95,-0.62,0.27,1.25,-0.80,1.59
0.01,0.96,-0.65,0.31,1.30,-0.84,1.58
0.05,0.97,-0.66,0.48,1.52,-0.88,1.59
0.03,0.97,-0.69,0.63,1.43,-0.82,1.59
-0.01,0.95,-0.67,0.26,0.85,-0.69,1.58
-0.05,0.95,-0.66,0.15,0.88,-0.74,1.58
0.04,1.03,-0.75,0.21,1.19,-0.73,1.58
0.17,1.10,-0.79,-0.18,1.36,-0.78,1.58
-0.61,0.92,-0.64,0.64,1.22,-0.56,1.59
-0.39,0.75,-0.52,0.34,0.80,-0.54,1.59
-0.09,0.93,-0.75,0.08,0.92,-0.74,1.57
-0.14,1.34,-0.74,0.14,1.35,-0.75,1.57
-0.11,1.32,-0.75,0.17,1.31,-0.79,1.59
-0.16,0.88,-0.67,0.19,0.85,-0.68,1.60
-0.19,1.05,-0.74,0.19,1.03,-0.76,1.59
-0.18,1.00,-0.72,0.18,1.23,-0.77,1.59
-0.16,0.95,-0.67,0.17,1.31,-0.77,1.58
-0.17,1.01,-0.70,0.17,0.94,-0.89,1.58
-0.16,1.00,-0.70,0.14,0.94,-0.79,1.58
-0.17,1.02,-0.69,0.18,1.15,-0.88,1.58
-0.19,1.04,-0.69,0.25,1.28,-0.94,1.58
