x,y,z,x2,y2,z2,altezza
-0.41,1.15,0.56,-0.16,1.11,0.57,1.66
-0.40,1.15,0.51,-0.14,1.11,0.53,1.66
-0.34,1.17,0.38,-0.05,1.12,0.38,1.66
-0.25,1.21,0.25,0.09,1.20,0.20,1.66
-0.21,1.24,0.15,0.12,1.23,0.11,1.69
-0.23,1.33,0.02,0.08,1.28,-0.02,1.75
-0.32,1.60,-0.02,0.07,1.60,-0.03,1.76
-0.24,1.81,0.12,0.11,1.80,0.10,1.76
-0.14,1.81,0.09,0.17,1.79,0.05,1.77
-0.23,1.74,-0.22,0.19,1.71,-0.27,1.79
-0.26,1.40,-0.40,0.10,1.34,-0.40,1.80
-0.77,1.34,-0.30,0.70,1.35,-0.33,1.79
-0.72,1.02,0.18,0.67,1.01,0.16,1.78
-0.49,1.06,-0.31,0.29,1.05,-0.34,1.77
-0.38,1.28,-0.39,0.19,1.21,-0.44,1.79
-0.35,1.22,-0.40,0.22,1.20,-0.41,1.78
-0.32,1.22,-0.41,0.21,1.18,-0.41,1.78
-0.25,1.18,-0.40,0.18,1.62,-0.35,1.78
-0.25,1.18,-0.39,0.17,1.52,-0.39,1.78
-0.31,1.73,-0.34,0.23,0.80,-0.06,1.79
-0.20,1.72,-0.28,0.20,0.88,-0.18,1.78
-0.24,0.81,-0.20,0.17,0.92,-0.21,1.77
-0.19,0.82,-0.15,0.20,0.85,-0.16,1.79
-0.22,0.85,-0.15,0.14,0.87,-0.17,1.81
-0.20,0.96,-0.25,0.14,1.01,-0.27,1.81
-0.22,0.91,-0.25,0.16,0.92,-0.24,1.80
-0.21,1.62,-0.28,0.13,1.62,-0.27,1.77
-0.18,1.82,-0.03,0.15,1.82,-0.06,1.76
-0.17,1.82,-0.01,0.12,1.80,-0.05,1.76
-0.18,1.83,0.01,0.11,1.81,-0.04,1.77
-0.25,1.71,-0.26,0.14,1.70,-0.28,1.80
-0.31,1.10,-0.37,0.21,1.13,-0.39,1.80
-0.32,0.85,-0.15,0.28,0.83,-0.14,1.80
-0.43,1.34,-0.37,0.37,1.38,-0.43,1.79
-0.42,1.35,-0.38,0.37,1.43,-0.44,1.78
-0.44,0.85,-0.13,0.45,0.88,-0.18,1.77
-0.37,0.81,-0.02,0.33,0.80,0.00,1.78
-0.33,1.11,-0.35,0.24,1.05,-0.37,1.79
-0.24,1.53,-0.37,0.16,1.56,-0.38,1.78
-0.23,1.35,-0.41,0.16,1.37,-0.44,1.78
-0.20,0.83,-0.16,0.19,0.83,-0.16,1.77
-0.19,0.89,-0.25,0.16,0.89,-0.25,1.79
-0.21,0.90,-0.25,0.12,0.91,-0.26,1.79
-0.25,0.93,-0.31,0.15,0.88,-0.24,1.79
-0.31,1.07,-0.46,0.16,0.88,-0.23,1.79
-0.23,1.22,-0.53,0.15,0.89,-0.24,1.79
-0.10,1.32,-0.48,0.16,0.90,-0.24,1.79
-0.15,1.37,-0.47,0.10,0.90,-0.22,1.79
-0.36,1.38,-0.54,0.04,0.91,-0.23,1.79
-0.81,1.32,-0.34,0.03,0.94,-0.27,1.78
-0.72,1.26,-0.33,0.06,0.98,-0.32,1.78
-0.50,1.10,-0.32,0.18,1.11,-0.43,1.80
-0.35,1.04,-0.29,0.26,1.26,-0.46,1.80
-0.32,1.07,-0.29,0.78,1.82,-0.20,1.80
-0.32,1.10,-0.33,0.60,1.79,-0.27,1.80
-0.34,1.32,-0.38,0.37,1.59,-0.40,1.79
-0.27,1.68,-0.30,0.22,1.70,-0.32,1.79
-0.20,1.55,-0.37,0.18,1.61,-0.37,1.78
-0.21,0.93,-0.33,0.21,0.93,-0.33,1.78
-0.25,1.27,-0.47,0.19,1.24,-0.46,1.79
-0.34,1.40,-0.44,0.30,1.39,-0.47,1.79
-0.55,1.62,-0.25,0.59,1.61,-0.32,1.78
-0.16,1.18,-0.47,0.20,1.15,-0.47,1.77
-0.13,0.84,-0.22,0.14,0.85,-0.22,1.77
-0.15,0.97,-0.33,0.12,1.02,-0.36,1.80
-0.17,1.08,-0.39,0.21,1.00,-0.36,1.80
-0.39,1.33,-0.53,0.17,0.91,-0.26,1.80
-0.76,1.94,-0.45,0.03,1.01,-0.36,1.82
-0.63,1.75,-0.42,-0.01,1.06,-0.42,1.81
-0.39,1.04,-0.38,0.12,1.08,-0.42,1.80
-0.26,0.85,-0.18,0.29,1.27,-0.48,1.80
-0.26,0.92,-0.26,0.48,1.48,-0.54,1.80
-0.22,0.95,-0.32,0.73,1.90,-0.29,1.80
-0.26,1.11,-0.41,0.55,1.82,-0.35,1.80
-0.26,1.60,-0.43,0.31,1.75,-0.38,1.80
0.12,1.25,-0.40,-0.16,1.47,-0.33,1.80
0.13,1.20,-0.37,-0.16,1.38,-0.34,1.79
-0.55,0.99,-0.20,0.62,1.20,-0.34,1.78
-0.49,1.07,-0.32,0.53,1.17,-0.39,1.79
-0.34,1.23,-0.43,0.33,1.26,-0.47,1.80
-0.20,1.51,-0.39,0.17,1.52,-0.40,1.79
-0.17,1.23,-0.45,0.14,1.27,-0.47,1.78
-0.15,0.88,-0.29,0.16,0.89,-0.29,1.77
-0.16,0.98,-0.37,0.17,1.00,-0.38,1.79
-0.15,1.00,-0.37,0.16,1.11,-0.43,1.79
-0.16,0.97,-0.34,0.16,1.49,-0.44,1.78
-0.18,0.98,-0.33,0.21,1.05,-0.46,1.78
-0.21,0.97,-0.32,0.17,0.95,-0.37,1.78
-0.25,0.92,-0.26,0.08,1.27,-0.48,1.79
-0.23,0.93,-0.25,0.12,1.33,-0.47,1.79
-0.17,0.93,-0.27,0.60,1.38,-0.52,1.79
-0.17,0.94,-0.29,0.64,1.27,-0.42,1.79
-0.28,1.23,-0.43,0.39,1.33,-0.50,1.80
-0.31,1.50,-0.46,0.31,1.45,-0.51,1.80
-0.50,1.65,-0.42,0.56,1.66,-0.50,1.81
-0.50,1.92,-0.09,0.55,1.95,-0.10,1.80
-0.28,1.79,-0.25,0.27,1.85,-0.23,1.80
-0.20,1.09,-0.49,0.24,1.81,-0.24,1.79
-0.08,1.14,-0.44,0.24,1.77,-0.25,1.79
-0.27,1.31,-0.51,0.19,1.73,-0.28,1.79
-0.77,1.38,-0.20,0.17,1.70,-0.31,1.79
-0.54,1.59,-0.30,0.17,1.72,-0.32,1.79
-0.29,1.77,-0.24,0.18,1.77,-0.27,1.79
-0.18,1.55,-0.42,0.17,1.59,-0.44,1.78
-0.16,0.86,-0.27,0.22,0.86,-0.30,1.78
-0.17,1.16,-0.49,0.20,1.01,-0.43,1.79
-0.31,1.23,-0.48,0.12,0.98,-0.36,1.79
-0.65,1.02,-0.21,0.04,1.11,-0.35,1.78
-0.58,1.03,-0.25,0.10,1.26,-0.43,1.79
-0.54,1.07,-0.30,0.71,1.03,-0.23,1.78
-0.47,1.03,-0.33,0.56,0.99,-0.33,1.80
-0.35,1.09,-0.38,0.23,1.08,-0.41,1.80
-0.35,1.18,-0.36,0.19,1.14,-0.36,1.80
-0.69,1.85,-0.14,0.79,1.81,-0.30,1.80
-0.52,1.89,-0.09,0.57,1.93,-0.15,1.79
-0.36,1.82,-0.25,0.28,1.77,-0.35,1.79
-0.32,1.85,-0.21,0.22,0.80,-0.20,1.79
-0.21,1.64,-0.35,0.22,0.88,-0.28,1.78
-0.14,0.83,-0.20,0.21,0.97,-0.34,1.78
-0.16,0.87,-0.24,0.19,0.84,-0.22,1.78
-0.15,0.94,-0.33,0.18,0.89,-0.31,1.78
-0.20,1.66,-0.34,0.21,1.71,-0.32,1.77
-0.16,1.72,-0.19,0.17,1.73,-0.21,1.78
-0.15,1.72,-0.19,0.16,1.71,-0.22,1.78
-0.14,1.72,-0.20,0.16,1.72,-0.21,1.78
-0.14,1.73,-0.20,0.17,1.74,-0.21,1.78
-0.17,1.22,-0.44,0.19,1.22,-0.48,1.78
-0.18,0.89,-0.26,0.23,0.88,-0.26,1.78
-0.14,0.90,-0.28,0.20,0.87,-0.26,1.78
-0.14,0.89,-0.27,0.19,0.87,-0.26,1.78
-0.13,1.59,-0.22,0.22,1.66,-0.25,1.77
-0.17,1.75,-0.10,0.17,1.77,-0.12,1.78
-0.17,1.63,-0.25,0.15,1.65,-0.29,1.78
-0.18,0.87,-0.22,0.22,0.86,-0.22,1.78
-0.20,1.18,-0.42,0.18,1.17,-0.44,1.78
-0.29,1.40,-0.41,0.23,1.39,-0.47,1.79
-0.74,1.36,-0.12,0.76,1.35,-0.25,1.79
-0.45,1.24,-0.40,0.41,1.23,-0.47,1.80
-0.30,1.08,-0.34,0.21,1.03,-0.35,1.81
-0.37,1.25,-0.39,0.24,1.21,-0.44,1.81
-0.64,1.72,-0.34,0.67,1.73,-0.42,1.81
-0.57,1.89,-0.10,0.65,1.90,-0.15,1.81
-0.41,1.89,-0.13,0.36,1.91,-0.20,1.80
-0.32,1.88,-0.15,0.24,1.89,-0.20,1.79
-0.26,1.70,-0.30,0.17,1.71,-0.33,1.79
-0.16,0.90,-0.28,0.18,0.89,-0.29,1.78
-0.17,0.92,-0.28,0.19,0.95,-0.32,1.79
-0.14,0.95,-0.30,0.27,1.67,-0.40,1.79
