x,y,z,x2,y2,z2,altezza
-0.13,1.01,-0.04,0.06,1.02,-0.07,1.55
-0.13,1.02,-0.04,0.06,1.03,-0.08,1.55
-0.13,1.02,-0.04,0.07,1.04,-0.08,1.55
-0.14,1.02,-0.03,0.04,1.01,-0.11,1.56
-0.15,1.02,-0.02,-0.04,0.95,-0.15,1.53
-0.13,1.04,-0.04,0.11,1.05,-0.16,1.55
-0.12,1.01,-0.10,0.15,1.03,-0.06,1.56
-0.10,1.03,-0.10,0.10,0.94,-0.08,1.54
-0.18,1.06,-0.15,0.07,1.01,-0.15,1.56
-0.25,1.11,-0.20,0.18,1.18,-0.26,1.57
-0.08,1.10,-0.25,-0.08,1.27,-0.29,1.57
-0.19,1.19,-0.31,0.03,1.28,-0.30,1.57
-0.70,1.33,0.02,0.75,1.35,0.08,1.57
-0.44,1.18,-0.21,0.30,1.21,-0.22,1.57
-0.30,1.35,-0.16,0.19,1.45,-0.15,1.57
-0.21,1.25,-0.19,0.21,1.41,-0.20,1.57
-0.14,1.13,-0.15,0.14,1.12,-0.22,1.56
-0.18,1.12,-0.16,0.13,1.09,-0.23,1.54
-0.15,1.10,-0.16,0.16,1.23,-0.30,1.54
-0.16,1.09,-0.18,0.14,0.88,-0.33,1.52
-0.16,1.11,-0.21,0.09,0.99,-0.25,1.54
-0.18,1.24,-0.21,0.09,0.96,-0.21,1.51
-0.26,0.89,-0.14,0.08,0.97,-0.21,1.54
-0.19,0.97,-0.14,0.10,1.02,-0.22,1.56
-0.16,0.97,-0.14,0.10,1.05,-0.18,1.56
-0.12,1.11,-0.22,-0.03,1.16,-0.17,1.56
-0.15,1.16,-0.22,-0.04,1.17,-0.16,1.56
-0.18,1.16,-0.22,-0.05,1.19,-0.15,1.56
-0.16,1.16,-0.23,-0.05,1.20,-0.15,1.56
-0.16,1.17,-0.22,-0.06,1.22,-0.15,1.57
-0.23,1.17,-0.23,-0.09,1.21,-0.07,1.57
-0.23,1.19,-0.22,0.08,1.14,-0.15,1.57
-0.27,1.12,-0.19,0.24,1.13,-0.19,1.56
-0.28,1.11,-0.18,0.26,1.13,-0.20,1.56
-0.30,1.11,-0.19,0.27,1.09,-0.23,1.55
-0.36,1.12,-0.27,0.36,1.14,-0.30,1.53
-0.43,0.96,-0.21,0.34,0.93,-0.23,1.54
-0.18,1.01,-0.16,0.11,1.03,-0.14,1.56
-0.13,1.03,-0.16,0.04,1.03,-0.20,1.56
-0.11,1.13,-0.20,0.10,1.16,-0.25,1.56
-0.16,0.88,-0.23,0.14,0.84,-0.24,1.54
-0.16,0.91,-0.15,0.09,0.97,-0.20,1.57
-0.10,0.99,-0.18,0.11,1.04,-0.19,1.57
-0.17,1.08,-0.20,0.20,1.08,-0.18,1.58
-0.18,1.10,-0.19,0.20,1.12,-0.18,1.58
-0.20,1.14,-0.20,0.19,1.12,-0.20,1.58
-0.22,1.14,-0.21,0.19,1.13,-0.21,1.58
-0.21,1.15,-0.22,0.19,1.13,-0.22,1.58
-0.20,1.17,-0.23,0.14,1.13,-0.21,1.58
-0.81,1.33,-0.23,0.11,1.16,-0.24,1.59
-0.57,1.03,-0.06,0.15,1.27,-0.28,1.59
-0.25,1.02,-0.15,0.44,1.54,-0.22,1.59
-0.20,0.95,-0.11,0.21,1.04,-0.24,1.59
-0.22,0.98,-0.09,0.36,1.27,-0.40,1.60
-0.18,0.99,-0.13,0.53,1.69,-0.05,1.60
-0.13,1.05,-0.19,0.42,1.35,-0.27,1.59
-0.17,1.04,-0.21,0.14,1.07,-0.25,1.59
-0.23,0.98,-0.16,0.02,0.99,-0.18,1.58
-0.17,1.16,-0.24,0.07,1.21,-0.25,1.57
-0.25,0.91,-0.16,0.15,0.98,-0.27,1.59
-0.11,1.06,-0.24,-0.11,1.23,-0.24,1.60
-0.76,1.31,-0.03,0.68,1.31,-0.04,1.60
-0.32,1.22,-0.26,0.31,1.33,-0.29,1.59
-0.19,0.83,-0.13,0.09,0.81,-0.13,1.58
-0.19,0.90,-0.12,0.14,0.90,-0.18,1.59
-0.20,1.00,-0.19,0.20,1.03,-0.25,1.59
-0.34,1.18,-0.27,0.26,1.06,-0.24,1.60
-0.42,1.25,-0.28,0.21,0.94,-0.18,1.60
-0.56,1.55,0.06,0.19,0.97,-0.21,1.60
-0.24,0.91,-0.07,0.30,1.21,-0.31,1.60
-0.20,0.90,-0.07,0.34,1.23,-0.32,1.60
-0.30,0.82,0.01,-0.04,0.93,-0.06,1.60
-0.24,0.83,0.04,0.58,1.62,-0.23,1.61
-0.19,0.92,-0.09,0.40,1.49,-0.08,1.61
-0.10,1.00,-0.17,0.20,1.14,-0.24,1.60
0.03,1.01,-0.18,-0.19,1.25,-0.21,1.59
0.13,1.05,-0.11,-0.30,1.29,-0.02,1.59
-0.18,1.00,-0.31,0.05,1.29,-0.43,1.59
-0.60,0.98,0.02,0.60,1.14,-0.02,1.59
-0.52,0.97,-0.05,0.54,1.04,0.01,1.58
-0.53,1.07,-0.05,0.56,1.10,-0.01,1.59
-0.41,1.18,-0.13,0.45,1.25,-0.15,1.58
-0.19,0.82,-0.11,0.16,0.80,-0.09,1.58
-0.27,0.74,0.09,0.26,0.75,0.04,1.58
-0.26,0.75,0.04,0.22,0.78,-0.05,1.58
-0.21,0.76,0.03,0.18,1.20,-0.32,1.58
-0.22,0.77,0.03,0.15,1.35,-0.22,1.57
-0.21,0.76,0.02,0.11,0.98,-0.26,1.58
-0.19,0.76,0.03,0.26,1.34,-0.32,1.58
-0.17,0.75,0.03,-0.09,1.24,-0.23,1.58
-0.16,0.75,0.03,-0.05,1.20,-0.15,1.58
-0.18,0.76,0.01,0.65,1.24,0.07,1.58
-0.23,0.83,-0.11,0.59,1.01,0.05,1.58
-0.21,0.83,-0.07,0.18,0.81,-0.11,1.59
-0.29,0.89,-0.17,0.17,0.92,-0.26,1.58
-0.59,1.80,-0.05,0.52,1.84,0.03,1.59
-0.45,1.77,-0.03,0.30,1.81,0.05,1.58
-0.29,1.43,-0.33,0.28,1.74,-0.12,1.58
-0.22,0.80,-0.11,0.34,1.43,-0.25,1.58
-0.24,1.01,-0.29,0.36,1.39,-0.26,1.58
-0.69,1.28,-0.24,0.36,1.38,-0.24,1.59
-0.66,0.98,0.19,0.43,1.35,-0.20,1.59
-0.52,1.09,-0.10,0.25,1.28,-0.22,1.59
-0.19,1.18,-0.23,0.13,1.18,-0.22,1.59
-0.18,0.88,-0.19,0.14,0.85,-0.20,1.58
-0.19,0.81,-0.09,0.14,0.84,-0.16,1.59
-0.17,0.99,-0.18,0.13,0.84,-0.14,1.57
-0.61,1.01,-0.17,0.17,0.82,-0.08,1.57
-0.49,0.80,0.03,0.12,0.89,-0.14,1.57
-0.37,0.82,-0.08,0.22,1.10,-0.29,1.58
-0.34,0.90,-0.17,0.49,1.12,-0.13,1.59
-0.32,1.18,-0.29,0.32,1.19,-0.27,1.60
-0.21,0.82,-0.04,0.11,0.81,-0.06,1.60
-0.44,1.33,-0.38,0.24,1.36,-0.43,1.60
-0.53,1.71,-0.00,0.41,1.74,0.00,1.60
-0.40,1.43,-0.17,0.24,1.58,-0.20,1.60
-0.28,1.28,-0.20,0.14,1.09,-0.36,1.59
-0.21,1.30,-0.21,0.08,0.80,-0.11,1.60
-0.24,0.85,-0.24,0.13,0.83,-0.14,1.59
-0.19,0.79,-0.10,0.11,0.85,-0.14,1.59
-0.18,0.75,-0.03,0.10,0.77,-0.05,1.59
-0.19,0.98,-0.28,0.11,1.09,-0.35,1.58
-0.21,1.36,-0.26,0.08,1.43,-0.25,1.58
-0.22,1.13,-0.27,0.14,1.19,-0.30,1.43
-0.22,1.12,-0.28,0.11,1.12,-0.32,1.44
-0.21,1.08,-0.26,0.10,1.07,-0.30,1.43
-0.18,1.13,-0.24,0.11,1.16,-0.28,1.44
-0.17,0.82,-0.19,0.11,0.79,-0.21,1.47
-0.18,0.91,-0.20,0.10,0.98,-0.28,1.51
-0.16,0.87,-0.13,0.09,0.85,-0.13,1.56
-0.23,0.76,-0.05,0.10,0.78,-0.10,1.57
-0.19,1.46,-0.20,0.14,1.56,-0.14,1.59
-0.19,1.40,-0.18,0.14,1.50,-0.16,1.59
-0.18,1.04,-0.22,0.14,1.04,-0.27,1.58
-0.27,0.92,-0.15,0.22,0.92,-0.22,1.59
-0.18,1.10,-0.20,0.13,1.17,-0.28,1.59
-0.73,1.36,-0.11,0.67,1.42,-0.15,1.59
-0.69,1.19,-0.03,0.70,1.29,0.06,1.59
-0.32,1.19,-0.21,0.35,1.27,-0.24,1.59
-0.33,0.79,0.11,0.26,0.78,0.07,1.59
-0.38,0.79,0.14,0.23,0.81,0.22,1.59
-0.56,1.75,0.18,0.46,1.78,0.22,1.61
-0.49,1.69,0.13,0.35,1.72,0.13,1.59
-0.35,1.66,0.03,0.36,1.67,0.01,1.59
-0.25,1.54,-0.04,0.24,1.59,-0.00,1.59
-0.18,1.20,-0.24,0.20,1.26,-0.24,1.59
-0.31,0.73,0.15,0.24,0.73,0.13,1.59
-0.31,0.77,0.06,0.30,0.86,-0.12,1.58
-0.30,0.84,-0.04,0.33,1.42,-0.20,1.58
-0.29,0.80,0.01,0.36,0.78,0.02,1.57
-0.34,0.86,-0.06,0.25,0.73,0.19,1.58
-0.38,1.40,-0.18,0.29,0.88,-0.13,1.57
-0.34,0.73,0.04,0.23,0.80,-0.04,1.57
-0.31,0.71,0.18,0.29,0.77,0.09,1.57
-0.28,0.84,-0.15,0.18,0.84,-0.10,1.58
-0.19,1.03,-0.24,0.14,1.05,-0.24,1.58
-0.23,0.84,-0.16,0.17,0.83,-0.12,1.57
-0.34,0.75,0.09,0.25,0.76,0.06,1.58
-0.19,0.83,-0.15,0.15,0.85,-0.18,1.58
-0.15,1.39,-0.23,0.10,1.46,-0.23,1.59
-0.38,1.20,-0.16,0.35,1.39,-0.25,1.59
-0.31,1.09,-0.16,0.07,1.21,-0.27,1.59
-0.32,0.98,-0.11,0.17,1.23,-0.29,1.59
-0.30,1.01,-0.13,0.60,1.29,0.06,1.59
-0.28,1.26,-0.23,0.44,1.09,-0.09,1.59
-0.02,1.17,-0.08,0.39,1.02,-0.15,1.59
-0.09,1.20,-0.13,0.32,0.89,-0.11,1.58
-0.81,1.21,-0.01,0.34,0.93,-0.15,1.58
-0.61,0.89,0.21,0.30,0.92,-0.16,1.58
-0.42,0.84,-0.00,0.25,1.28,-0.32,1.58
-0.31,0.83,-0.03,0.14,1.57,-0.14,1.57
-0.25,0.80,0.02,0.46,0.89,-0.14,1.57
-0.27,0.85,-0.05,0.40,0.78,0.10,1.57
-0.27,1.30,-0.28,0.29,0.85,-0.11,1.58
-0.37,1.26,-0.27,0.27,0.89,-0.14,1.57
-0.36,0.75,0.29,0.27,0.88,-0.12,1.57
-0.35,0.76,0.10,0.17,1.08,-0.30,1.57
-0.33,0.89,-0.08,0.19,0.75,-0.04,1.57
-0.14,1.22,-0.26,0.28,0.75,0.06,1.57
-0.19,0.97,-0.30,0.21,0.84,-0.10,1.56
-0.33,0.72,0.10,0.22,0.79,-0.03,1.57
-0.24,1.04,-0.29,0.12,1.05,-0.29,1.58
-0.13,1.32,-0.18,0.11,1.36,-0.20,1.58
-0.22,0.78,-0.03,0.14,0.78,-0.09,1.58
-0.21,0.86,-0.09,0.18,1.01,-0.23,1.58
-0.21,0.90,-0.12,0.22,0.96,-0.22,1.58
-0.24,0.77,0.01,0.12,0.79,-0.05,1.58
-0.13,0.77,0.01,0.09,0.77,-0.03,1.58
-0.25,0.86,-0.14,0.13,0.84,-0.17,1.58
-0.42,1.74,0.10,0.33,1.78,0.12,1.59
-0.29,1.67,0.07,0.17,1.68,0.17,1.58
-0.29,1.51,-0.17,0.17,1.56,-0.14,1.58
-0.34,0.80,-0.03,0.23,0.77,-0.02,1.58
-0.30,0.74,0.26,0.29,0.75,0.25,1.58
-0.24,0.85,-0.17,0.17,0.97,-0.25,1.58
-0.07,0.99,-0.21,-0.04,1.17,-0.26,1.58
-0.04,1.02,-0.21,-0.07,1.20,-0.25,1.58
-0.05,1.08,-0.17,-0.16,1.24,-0.14,1.58
-0.78,1.26,0.17,0.70,1.24,0.09,1.59
-0.58,1.10,-0.10,0.53,1.09,-0.14,1.58
